Orthogroup	Human.UniProt.renamed	Zebrafish.UniProt.renamed
OG0000257		A0A8M2BCJ2, A0A8M9PWY5, A2BEM8, A7MCR6, A8E588, A8KBT8, E7F8Y7, E9QBE2, F1R7B3
OG0000258		A0A8M1N6R0, A0A8M1NAN4, A0A8M1NG90, A0A8M9PDK6, A0A8M9PW60, A3KMS4, F1QQQ3, Q1LWN2, Q1MTC4
OG0000259		A0A8M6Z340, A0A8M9P9E6, A0A8M9PGK7, A0A8M9PGS7, A0A8M9PKL2, A4IG84, B0R0P1, Q24K30, Q24K33
OG0000260		A0A8M2BEK8, A0A8M6Z0M8, A0A8M9PL49, A0A8M9PL64, A0A8M9PMF7, A0A8M9PRE5, A0A8M9PT39, E9QGT1, E9QH90
OG0000261		A0A8M6YZQ0, A0A8M6Z1J8, A0A8M9Q3B8, A0A8M9QCZ4, A0A8M9QDM0, A0A8M9QIG6, A0A8M9QIH7, F8W3T7, F8W5P0
OG0000262	O43548, O95932, P16452, P21980, P49221, Q08188, Q96PF1	Q1ECX3
OG0000263	Q5TEC3, Q7Z7K2, Q8NAF0, Q8NCA9, Q96JB3, Q96K58	A9JT69, Q90W33
OG0000264	A6NF01, A8CG34, P21754, Q6PJE2, Q8N7R1, Q96HA1, Q96KW2	F1R543
OG0000265	P07339, P0DJD7, P0DJD8, P0DJD9, P14091, P20142	Q8AWD9, Q9DDE2
OG0000266	A0A286YEV6, A0A286YEY9, A0A286YF01, A0A286YF60, A0A286YF77, A0A286YFB4, A0A286YFG1, P0DSO2	
OG0000267	O15021, O60307, Q6P0Q8, Q9Y2H9	A0A8M3AXH0, A0A8M3AXQ6, A0A8M3AZY5, E7F723
OG0000268	P09912, P40305, Q96BM0, Q9H2X8	A0A8M2B3Y9, B8A486, B8A489, B8A492
OG0000269	Q6IPT2, Q6NXP2, Q8IYT1, Q8N5Q1, Q8N9W8, Q8NEG0, Q8TC56, Q96KD3	
OG0000270	A4D1T9, P06870, P07477, P07478, P20151, P35030, Q8NHM4	Q561Z7
OG0000271	A0A140TA67, A8MTY7, A8MVA2, Q9BYP9, Q9BYQ0, Q9BYQ2, Q9BYQ3, Q9BYQ4	
OG0000272	P15085, P48052, Q8WXQ8, Q9UI42	F1QVD7, Q4VBJ2, Q6GMH9, Q6PHV5
OG0000273	P35579, P35580, P35749, Q7Z406	A0A8M1QUS6, A0A8M2BLU9, A0A8M3BA62, A0A8M9QFE6
OG0000274	P0C7M7, Q08AH1, Q08AH3, Q53FZ2, Q68CK6, Q6NUN0, Q6P461	A9JRA7
OG0000275	A0M8Q6, B9A064, P01834, P0CF74, P0CG04, P0DOY2, P0DOY3, P15814	
OG0000276	A6NL46, A8MUA0, A8MUI8, A8MV72, A8MX80, Q5PR19, Q8N9G6, Q9NZP6	
OG0000277	O43707, P12814, P35609, Q08043	A0A8M2B3U1, A0A8M9QH30, Q2YDR5, Q8AX99
OG0000278	Q15361	A0A0R4II19, A0A286YBY6, A0A8M2BFX7, A0A8M6YYK8, A0A8M9Q4X7, A0A8M9QEY0, F1Q786
OG0000279	P01024, Q6ZMU1	A0A0R4IMB2, A0A8M1P7C1, A0A8M1RQR9, A0A8M3ALC4, F1QX13, Q3MU74
OG0000280	A0A1W2PPD8, B2RXH2, O75164, O94953, Q6B0I6, Q9H3R0	F1QNG0, Q1LUQ0
OG0000281	P01911, P01920, P04440, P05538, P13762, P13765, P79483, Q30154	
OG0000282	A0A1B0GV03, A8MZA4, H0YM25, P0DX00, P0DX01, P0DX02, Q8N7Z2, Q8N9W4	
OG0000283	A6NKT7, O14715, P0DJD0, P0DJD1, P49792, Q7Z3J3, Q99666	A0A8M9QJW3
OG0000284	P14778, P18627, P27930, Q01638, Q13478, Q9HB29	A0A8M9Q5Q6, E7F5V6
OG0000285	P32926, Q02413, Q14126, Q86SJ6	A0A8M2BIB6, A0A8M9PT78, F1R480, H2EQR6
OG0000286	Q460N3, Q460N5	A0A8M6Z0S6, A0A8M9PA93, A0A8M9PLM0, A0A8M9Q393, A0A8M9Q6G2, B0UYL3
OG0000287	Q6N022, Q9NT68, Q9P273, Q9UKZ4	A0A8M9QKX8, A0A8N7UV98, Q9W7R3, Q9W7R4
OG0000288	P22735	A0A2R8QKL9, A0A8M1Q6T7, A0A8M3ANY3, A0A8M3AV10, A0A8M3AVQ9, A0A8M9PWI0, A0A8M9PX16
OG0000289	P13987	A0A0G2L893, A0A2R8QI72, A0A2R8QJM0, A0A2R8RTX1, A0A8M1P827, D2CRG0, E7F2M5
OG0000290	Q9UNI1	A0A8M1P7N7, A0A8M1RRV3, A0A8M9PRR3, A3KPY8, Q4QRH5, Q6AZC0, Q6DHC9
OG0000291	O14625	A0A0G2KM47, A0A0G2KWZ2, A0A0R4INB9, A0A0R4IQ43, A0A8M2BCY7, A2BHJ6, B0R191
OG0000292		A0A8M2BLQ6, A0A8M3AQ28, A0A8M6YXF2, A0A8M6YZ19, A0A8M6Z4T2, A0A8M9P7A6, A0A8M9PHU8, A0A8M9PW16
OG0000293		A0A0R4IXF5, A1L2G1, A4FVM8, Q1LWF3, Q32Q46, Q567D0, Q568E7, Q6PHI2
OG0000294		A0A8M6Z0D1, A0A8M9PKT8, A0A8M9PRW6, A0A8M9Q2D9, A0A8M9Q2I1, C1IHU9, C1IHV0, F1QYP1
OG0000295		A0A8M2BAW5, A0A8M9PTV1, A0A8M9QJC9, B8A4C5, E7EY17, E7EYW4, E9QEY9, F1QV78
OG0000296		A0A0G2KVX3, A0A0N4SU70, A0A8M1PA73, A0A8M1RR75, A0A8M3B1X1, A0A8M6YXG6, A0A8M9PW42, A8WGL9
OG0000297		A0A8M2B895, A0A8M2BC49, A0A8M2BFV7, A0A8M2BI11, A0A8M3ARI1, A0A8M3AXF1, A0A8M3B2F4, A0A8M9PTQ3
OG0000298		A0A2R8QIT0, A0A8M2B3G4, A0A8M2BIA0, A0A8M6YVE8, A0A8M6Z0Z5, A0A8M9PI53, A8KC48, E7FF82
OG0000299		A0A2R8RTN4, A0A8M1RKQ4, A0A8M3B5Q6, A0A8M3BCI9, A0A8M9QBE5, A0A8M9QK77, F1QMN8, F1QRG0
OG0000300		A0A8M1PUM0, A0A8M1RST6, E7F147, E7F6S4, E7F907, E7FAV8, E9QD19, F6NXP1
OG0000301		A0A2R8QNK3, A0A8M1RSC6, A0A8M9PL22, A0A8M9PL30, A0A8M9QA16, A0A8M9QAH5, A0A8M9QIW4, A4QP81
OG0000302		A0A0G2LAE2, A0A8M1QQR2, A0A8M3AUK5, A0A8M6YSM4, A0A8M6Z108, A0A8M9PIW0, A0A8M9PLZ4, F1QS77
OG0000303		B0UYS0, Q1LXJ1, Q1LXJ7, Q1LXJ9, Q1LXK0, Q568U3, Q6DHB6, Q9PWD8
OG0000304		A0A8M2BAY8, A0A8M6YXD5, A0A8M9P602, A0A8M9PFC2, A0A8M9PTN9, A0A8M9PV66, A0A8M9PYU8, A0A8M9Q4P0
OG0000305		A0A8M3AMF7, A0A8M6YVI9, A0A8M9Q3F6, A4JYM0, A4JYP9, B3DHJ8, F1Q8R1, F8W2F5
OG0000306		A0A8M1NVN7, D3XD60, D3XD61, D3XD63, D3XD65, D3XD67, D3XD69, F1R1P2
OG0000307		A0A0R4ICN1, A0A8M1P8C0, A0A8M9PDW0, A0A8M9PJF1, A0A8M9PN79, A0A8M9PQJ3, A0A8M9PWS6, A0A8M9PXS4
OG0000308		A0A8M6YSE5, A0A8M9NYV6, A0A8M9P7K1, A0A8M9PCI4, E7EZJ4, X1WGH4, X1WH67, X1WHY8
OG0000309		A0A8M1RHQ4, A0A8M6YSR9, A0A8M9NZK9, A0A8M9P8P3, A0A8M9PDH4, A4JYL4, B0CLZ7, E9QJI4
OG0000310		A0A8M1NHC8, A0A8M3AJH0, A0A8M6YTJ9, A0A8M9NZW1, A0A8M9P8K6, A0A8M9PJ39, E7F6Q4, E7F812
OG0000311		A0A8M2BI23, A0A8M3AIE1, A0A8M9NZT0, A0A8M9NZZ1, A0A8M9PCF4, A0A8M9PDS4, A0A8M9PE08, A0A8M9PKB0
OG0000312	P07098, P38571, Q5VXI9, Q5VXJ0, Q5VYY2, Q5W064	Q7ZTR9
OG0000313	O00222, O15303, Q14831, Q14833	A0A8N7UTB5, E7FH00, U3N867
OG0000314	P05160, P08603, P36980, Q02985, Q03591, Q92496, Q9BXR6	
OG0000315	Q3ZCU0, Q5SR53, Q6ZUF6, Q8N769, Q9H2J1, Q9Y2Z0	Q5U3E4
OG0000316	P00325, P00326, P07327, P11766, P28332, P40394	Q6NXA6
OG0000317	P13584, Q02928, Q5TCH4, Q86W10, Q8N118, Q8N1L4	E7FB64
OG0000318	B4DZS4, Q5H9J9, Q8N4U5, Q8WWU5, Q9NUJ3	Q58EK1, Q5RGW3
OG0000319	Q9H2X9, Q9UHW9, Q9UP95, Q9Y666	A0A8M2BA14, A0A8M9Q103, F1QBW2
OG0000320	P18505, P28472, P47870, Q9UN88	A0A8M1N6N1, A0A8M2BDH7, F1QPW7
OG0000321	B2RXH8, B7ZW38, O60812, P07910, P0DMR1	A0A8M9Q728, A0A8M9QBR5
OG0000322	P15884, P15923, Q99081	A0A0R4IBL7, A0A8M9P3H6, B1H1L4, Q90491
OG0000323	O75369, P21333, Q14315	A0A8M6Z8T4, A0A8M9PHR9, A0A8M9PT53, A0A8M9QDU6
OG0000324	P51812, Q15349, Q15418, Q9UK32	A0A8M3AP68, E7F164, Q6PFQ0
OG0000325	P06703, P26447, P29034, P33763, P33764	A3FKT8, Q6XG62
OG0000326	Q12851, Q8IVH8, Q92918, Q9Y4K4	A0A8M3B704, A0A8M9Q9K2, Q1RLZ2
OG0000327	P06702, P20930, P31151, P31949, P80511, Q5SY68, Q86SG5	
OG0000328	A4D2B8, A8MQ11, O95744, P54278, Q13401, Q68D20	A0A8N7T7Z7
OG0000329	A6NCN2, O43790, P78385, P78386, Q14533, Q9NSB2, Q9NSB4	
OG0000330	Q9UBS8	A0A8M1RNU2, A0A8M1RS57, A0A8M2BKN8, A0A8M2BKN9, A0A8M9NYX7, F1RB95
OG0000331	O95803, P52848, P52849, Q9H3R1	A0A0R4IR84, A0A8M9PU51, A0A8M9Q484
OG0000332	P11836, Q01362, Q3C1V0, Q8N5U1, Q96PG2, Q9BY19, Q9NXJ0	
OG0000333	P20472	Q6IMW7, Q7ZT36, Q804V9, Q804W0, Q804W1, Q9I8V0
OG0000334	P50570, Q05193, Q6PK57, Q6ZS02, Q9UQ16	A0A8M9PHT6, A0A8M9PJL9
OG0000335	P21854, Q6EIG7, Q6ZS10, Q8WTT0, Q8WXI8, Q9ULY5, Q9UMR7	
OG0000336	A8MUX0, A8MX34, Q3LI83, Q8IUC1, Q9BYR6, Q9BYR7, Q9BYR8	
OG0000337	A0A1W2PR48, Q04724, Q04725, Q04726, Q04727, Q9H808	O13168
OG0000338	P04003, P08174, P15529, P17927, P20023, Q2VPA4	A0A8M3B6F5
OG0000339	A1L443, A6NNL0, B1AL46, Q5VT03, Q5VZR2, Q86Y26, Q8IVF1	
OG0000340	Q8IUX7, Q8N436, Q96SM3	A0A0R4IUK4, A0A8M9P741, A0A8M9PYE2, A0A8M9Q9B3
OG0000341	P0CB38, P11940, Q4VXU2, Q5JQF8, Q96DU9, Q9H361	F1QB54
OG0000342	P29466, P49662, P51878, P57730, Q5EG05, Q5XLA6, Q6UXS9	
OG0000343	P38398, Q5EBN2, Q6ZMU5, Q86UV6, Q86UV7, Q86WT6, Q86XT4	
OG0000344	P04271, P25815, P29377, Q07283, Q5D862, Q86YZ3	Q6DGT8
OG0000345	P59025, Q14D33, Q5QGT7, Q96DX8, Q9BQQ7	A0A8N7T7H9, B3DKF1
OG0000346	F5H094, G3V0H7, P46721, Q9NPD5, Q9NYB5, Q9Y6L6	B3DJD4
OG0000347	P30838, P43353, P48448, P51648	E9QH31, Q7ZU10, Q90ZZ8
OG0000348	P78329, P98187, Q08477, Q6NT55, Q9HBI6, Q9HCS2	A3KP35
OG0000349	B3KU38, P0DPB3, Q1A5X6	A0A8M3BCY2, A0A8M6YZD9, A0AUQ5, Q568A8
OG0000350	P19367, P52789, P52790, Q2TB90	B8A5H6, Q7ZUM3, Q7ZVL7
OG0000351	E7ERA6, M0QZC1	A0A8M2B978, A0A8M2BDI7, A0A8M9PYC8, A0A8M9Q1H6, A0A8M9QLI5
OG0000352	P22749	A0A0K1H345, A0A0K1H367, A0A8M6YT64, A0A8M9PV89, E7FAR9, Q7T3Q1
OG0000353	P20020, P23634, Q01814, Q16720	A0A8M9PWI4, A0A8M9Q5T9, B2CZB8
OG0000354	O00534	A0A8M3ANV7, A0A8M3AZF0, A0A8M3B6Y1, A0A8M6YYH8, A0A8M9PNI2, Q66HV5
OG0000355	P02008	F1Q6I6, Q6ZM13, Q6ZM17, Q7ZT21, Q7ZYZ4, Q90487
OG0000356	Q14C87, Q14DG7, Q24JP5, Q8N3T6	A0A8M9PLA5, F1RAQ3, X1WHI7
OG0000357	Q9P1P4, Q9P1P5	Q5QNP2, Q5QNP8, Q5QNP9, Q5QNQ0, Q5QNQ1
OG0000358	A0A087WUV0, A0A2Z4LIS9, O43524, P0CG31, Q9HBT8, Q9UJN7	Q5I0F7
OG0000359	P10586, P23468, Q13332	A0A8M6YYQ4, A0A8M9PJX4, A0A8M9QDA1, A4IFW2
OG0000360	O76090, Q8N1M1, Q8NFU0, Q8NFU1	A0A2R8Q9T0, A0A8N7TBM7, A0A8N7UT59
OG0000361	Q13421, Q96KJ4	A0A8M3B542, A0A8M6Z1S4, A0A8M9P818, A0A8M9PTN4, A0A8M9Q0M9
OG0000362	O43603, O60755	A0A8M1QUY4, A0A8M3AZD9, A0A8M9PTM9, E7F7V7, F1R332
OG0000363	P48788	A0A8M2BA47, F1QCC0, Q5U3E9, Q6DHP2, Q6DHU6, Q7ZUR7
OG0000364		A0A1L1QZC0, A0PGL6, A0PGL7, F1QSM3, Q05AL5, Q5BLJ2, Q6GQM8
OG0000365		A0A8M2B729, A0A8M6Z0D8, A0A8M9Q3A6, A0A8M9Q8I7, A0A8M9QDK5, A0A8M9QIG2, E7F150
OG0000366		A0A8M2BJ08, A0A8M3B1C2, A0A8M6YZB1, A0A8M9PGP8, A0A8M9PZ08, A0A8M9PZR2, A0A8M9Q5M8
OG0000367		A0A8M1RRJ6, A8KB57, B9VEN1, F1Q826, F1QNS9, F1QUP1, F1R3H1
OG0000368		A0A8M3AWM4, A0A8M6YV02, A0A8M9P9B8, A0A8M9PIM0, A0A8M9PS49, A0A8M9Q6W0, A0A8M9Q740
OG0000369		A0A8M6YVC0, A0A8M6Z1V6, A0A8M6Z1X5, A0A8M9PJR8, A0A8M9PJS3, A0A8M9PMQ6, A7MBU0
OG0000370		A0A8M1QUM8, A4FUM4, A7MBX5, A8E7F2, A8E7F4, U6BMG4, U6BNE6
OG0000371		A0A8M2BE27, A0A8M6YZI6, A0A8M6Z1U1, A0A8M9PCX4, A0A8M9Q2S9, A0A8N7T8E0, Q90Z37
OG0000372		A0A172MB69, A0A1L1QZN6, A0A8M9P7L0, F1QQU6, Q2PRE3, Q2PRE4, Q2PRE5
OG0000373		A0A8M1NDG6, A0A8M3ALS3, A0A8M3AUK8, A0A8M9P7B5, Q5QNN3, Q5QNP5, Q5QNP6
OG0000374		A0A8M3AXX5, A0A8M6YXI7, A0A8M9P9T3, A0A8M9PL68, A0A8M9Q2N5, A0A8M9Q2Q3, Q08BI4
OG0000375		A0A0R4I9V3, A0A8M6YUI9, A0A8M9PRL5, A0A8M9Q8S1, F1R9W6, Q3B7G2, Q5XJC5
OG0000376		A0A8M1RN29, A0A8M2BKV7, A0A8M3B200, A0A8M9PPH4, A0A8M9Q6K0, A0A8M9QGZ4, E7F429
OG0000377		A0A0R4IWR0, A5PLB9, A8E521, F1Q797, F6NWZ6, Q29R89, Q2VU44
OG0000378		A0A0R4IPT3, A0A8M9P953, A0A8M9P9Q7, A0A8M9PN31, A0A8M9PZN1, Q1MT80, Q6DHP7
OG0000379		A0A0R4IIY6, A0A0R4IUU9, A0A8M6YZJ7, A0A8M6Z0C1, A0A8M6Z6M8, A8WGQ2, F8W2D9
OG0000380		A0A8M2BFQ1, A0A8M9Q1C8, A0A8M9Q1U0, A0A8M9Q782, A0A8M9Q7C3, A0A8M9QCF4, A0A8M9QCF8
OG0000381		A0A8M1PZ65, A0A8M1PZ85, A0A8M1Q1N4, A0A8M1RER3, A0A8M2B6G6, A0A8M9PHS9, E9QCR1
OG0000382		A0A0R4IB47, A0A0R4ILH0, A0A8M3AIH6, A0A8M3AJF9, A0A8M3ATT6, X1WCU7, X1WG92
OG0000383		A0A0R4IDY8, A0A8M9PKM7, A0A8M9PX13, B0S6Z6, B0S6Z7, B3DJF9, U3JAQ6
OG0000384		A0A8M1Q1I6, A0A8M1RLL8, A0A8M1RSB2, A0A8M6Z1Y6, A0A8N7UQT5, E7EYW9, F1QYR3
OG0000385		A0A8M6Z3I3, A0A8M9PVS2, A0A8M9PW49, A0A8M9Q224, A0A8M9Q759, A0A8M9Q870, A0A8M9Q8V5
OG0000386		A0A0R4IBA6, A0A8M2BLN5, A0A8M9PSH0, A0A8M9PZD3, A0A8M9Q008, A0A8M9QBQ9, A0A8M9QKQ8
OG0000387		A0A8M2BCN3, A0A8M3AS69, A0A8M3AW74, A0A8M3B9J6, A0A8M6YWA5, A0A8M9P8T2, A0A8M9PUM8
OG0000388		A0A2R8Q4C0, B3DK10, F6NTE6, R9R6C7, R9R6D4, R9R6G4, R9R6H5
OG0000389		A0A8M1NPU3, A0A8M1RLC7, A0A8M1RMP3, A0A8M9PWP0, B3DHV9, B3DK04, B3DK15
OG0000390		A0A8M2BDY0, A0A8M6YZN2, A0A8M6Z042, A0A8M9PPD4, A0A8M9PQI2, A0A8M9Q350, A0A8M9QCF0
OG0000391		A0A8M1Q7G3, A0A8M3AR56, A0A8M6Z697, A0A8M9PRJ9, A0A8M9Q5M2, A0A8M9Q6P7, A0A8M9Q8N8
OG0000392		A0A8M1Q134, A0A8M2BA52, A3KPG7, A3KPH5, A3KPH6, Q0IIP8, Q1RM11
OG0000393	Q13117, Q86SG3, Q92904, Q9NQZ3, Q9NR90	Q9YGW7
OG0000394	P78348, Q16515, Q9NY37, Q9UHC3	Q708S5, Q708S7
OG0000395	O14791, O95236, Q9BPW4, Q9BQE5, Q9BWW8, Q9BWW9	
OG0000396	A6NLU0, F8VTS6, O75677, O75678, O75679, Q6ZWI9	
OG0000397	P01903, P01906, P01909, P06340, P20036, P28067	
OG0000398	O60885, P25440, Q58F21	A8CYR1, A8CYR7, F1R5H6
OG0000399	P16499, P35913, P51160	E7F5I9, Q6P4P8, Q800E7
OG0000400	P0DPQ3, P86478, P86479, P86480, P86481, P86496	
OG0000401	Q9BWW7	A0A8M1QRA5, A0A8M2BEX4, A8WGA5, Q58EN9, Q6YI50
OG0000402	P30301, P41181, P55064, Q13520	Q4ZJI3, Q6DEI6
OG0000403	Q6P9H5, Q8NHV1, Q8WWP7, Q96F15, Q9NUV9, Q9UG22	
OG0000404	A0FGR8, A0FGR9	A0A8M2BIQ8, A0A8M2BLR9, A0A8M9QCZ0, B0UYL4
OG0000405	Q5EBL2, Q6DD87, Q6NX45, Q96BV0, Q96EG3, Q96MX3	
OG0000406	A6NFH5, A8MUU1, P02689, P15090, Q01469, Q0Z7S8	
OG0000407	O94911, Q8IUA7, Q8N139, Q8WWZ4, Q8WWZ7	F1QEL5
OG0000408	A0A2R8Y4L2, P09651, P22626, P51991, Q32P51	A0A8M1P4F7
OG0000409	Q6TGC4, Q9ULC6, Q9ULW8, Q9UM07, Q9Y2J8	A0A8M2BJD0
OG0000410	A8K8V0, P0C7X2, Q86XF7, Q96CS4, Q96H86, Q9BV97	
OG0000411	Q9HCU4, Q9NYQ6, Q9NYQ7	A0A8M3ARK0, A0A8M3B4X6, A0JBX1
OG0000412	O60312, O94823, Q9P241	A0A8N7T882, E7FFI1, F1REW4
OG0000413	Q12873, Q14839, Q8TDI0	A0A8M3AXS2, A0A8M3B137, A0A8M9PRM2
OG0000414	P31629, Q5T1R4	A0A8M2B7M4, A0A8M3AQU2, A0A8M9PEH8, F1Q7V2
OG0000415	O60936, Q8TCY9, Q9BX69	A0A0R4IA28, A0A8M2BJH6, I3IS45
OG0000416	A1A580, Q3LI76, Q3LI77, Q3SY46, Q52LG2, Q8IUC0	
OG0000417	A8K2U0, P01023, P20742, Q6IE37	A0A8M3B7H9, A0A8M9PLG1
OG0000418	A6NEL3, P0C5J1, Q8N7N1, Q96G04, Q9NVL1	Q5XJN3
OG0000419	P12107, P13942, P20908, P25940	A0A8M2BA28, A0A8M9PD17
OG0000420	P13500, P51671, P78423, P80075, P80098, Q99616	
OG0000421	O15072, O95450, Q8WXS8	A0A0R4ISF7, A0A8M6Z9G0, A0A8M9PJM4
OG0000422	P05107, P05556, P26010	A0A8M9PIF0, E7FCN5, Q3YAA0
OG0000423	O00748, P23141, Q5XG92, Q6NT32, Q6UWW8, Q9UKY3	
OG0000424	Q14571, Q14573, Q14643	A0A8M6Z0J4, A0A8M9PQQ3, A0A8M9QDR3
OG0000425	P02810, P02812, P04280, P10163, Q04118, Q16378	
OG0000426	A0A0C4DH62, A0A0J9YVP2, A0A0J9YVP9, A0A0J9YVS3, A0A0J9YW14, A0A0J9YWN2	
OG0000427	O60774, P31512, P31513, P49326, Q01740, Q99518	
OG0000428	P01241, P01242, P0DML2, P0DML3, Q14406	Q1JQ34
OG0000429	O00555, Q00975, Q15878	A0A8M3ASG9, A0A8M6YZX9, A0A8M9PFQ8
OG0000430	A8K0Z3, A8MWX3, C4AMC7, Q6VEQ5, Q9NQA3	A4IG59
OG0000431	P17516, P42330, P51857, P52895, Q04828, Q5T2L2	
OG0000432	Q9NSD7	A0A8M9Q6X3, B3DJ81, F1QMQ4, F1QQH4, X1WG07
OG0000433	P42261, P42262, P42263	A0A286Y9Q6, A0A286YAM5, A0A8M2BKK3
OG0000434	P35212	Q5TYN8, Q5TYN9, Q5TYP1, Q7T047, Q7T2D7
OG0000435	P0C7P3, Q08AF3, Q68D06, Q6IEE8, Q7Z7L1, Q8IYM2	
OG0000436	Q5VY80, Q6H3X3, Q8TD07, Q9BZM4, Q9BZM5, Q9BZM6	
OG0000437	O15075, O43602, Q8N568	A0A8M9P5P6, A2A121, E9QBD0
OG0000438	P31942, P31943, P52597, P55795	F1QFJ8, Q6P0V0
OG0000439	A0A2R8Y7D0, K7EIQ3, Q7Z5D8, Q96CB5, Q9NRJ1, Q9P1C3	
OG0000440	Q4V339, Q5JTY5, Q5RIA9, Q8IUF1, Q9BRT8	B0R0B1
OG0000441	A0A1B0GVZ6, A6NDZ8, A6NE82, A6NJ08, Q8NHZ7, Q8WWY6	
OG0000442	A0A075B6R0, A0A0A0MS02, A0A0B4J1U4, A0A0C4DH27, A0A0C4DH28, P03979	
OG0000443	P11047, Q13753, Q9Y6N6	A0A8M1RET4, F1QPJ1, Q1LVF0
OG0000444	A0A1W2PQ27, A0A1W2PQ64, A0A1W2PQC6, A0A1W2PQD8, A0A1W2PQJ5, A0A1W2PR75	
OG0000445	Q8NDV7, Q9HCJ0, Q9UPQ9	A0A8M3AQR0, A0A8M3ATC8, A0A8M9QJF1
OG0000446	Q9H628	A0A8M1P3T8, Q1LV74, Q5RHY9, Q6DGN0, Q7T393
OG0000447	Q9BQW3, Q9H4W6, Q9HAK2, Q9UH73	A0A0R4IWI1, A0A8M9PVV6
OG0000448	O60688, P61236, Q96QA6	E7F3A4, Q6AXK6, Q6NWI4
OG0000449	O95477, Q86UK0, Q86UQ4, Q8IZY2	A0A8N7T793, B8A446
OG0000450	O15217, P08263, P09210, Q16772, Q7RTV2	F1R4Z8
OG0000451	P22531, P22532, P35325, P35326, Q96RM1, Q9BYE4	
OG0000452	A6NHR8, Q5HY64, Q5JRC9, Q6ZV65, Q8NA70	A0PJQ6
OG0000453	O14975, Q5K4L6, Q9Y2P4, Q9Y2P5	Q0P3V6, Q5PRD9
OG0000454	Q14517, Q8TDW7, Q9NYQ8	A0A2R8QAL3, A0A8M9PRG7, E7FB42
OG0000455	Q9Y226, Q9Y267	A0A8M6YVM2, E7FBR6, Q5SNS7, X1WCW3
OG0000456	Q6PJG2, Q9H0D2	A0A8M9Q4X3, A0A8M9QCK8, E7FFR7, F6P8Y5
OG0000457	A5PKW4, Q8NDX1, Q9BQI7, Q9NYI0	A0A8M9PTT3, A0A8M9QBB3
OG0000458	P62684, P63121, P63124, P63128, P63145, Q9HDB9	
OG0000459	P54753, P54760, P54762	A0A8M6Z303, O73875, O73878
OG0000460	P51790, P51793, P51795	A0A8M9Q887, Q08BG8, X1WEF7
OG0000461	P78364, Q8IXK0, Q8NDX5	A0A8M3AQB7, E7F4T8, Q8QHL5
OG0000462	Q13796, Q2M3G4, Q8TF72	A0A8M6YZQ7, E7F501, K7X477
OG0000463	Q96F46, Q9NRM6	A0A8M6Z573, A0A8M9Q204, A0A8M9QEB5, F2Z4X3
OG0000464	P04746, P0DTE7, P0DTE8, P0DUB6, P19961	Q6P5J0
OG0000465	P04000, P04001, P0DN77, P0DN78	Q8AYN0, Q9W6A7
OG0000466	A6NGU5, B5MD39, P19440, P36268, Q14390, Q9BX51	
OG0000467	P02042, P02100, P68871, P69891, P69892	Q6ZM12
OG0000468	O14531, Q14194, Q14195, Q16555	A0A8M1RM42, Q52PJ5
OG0000469	P16070, Q9Y5Y7	A0A2R8QLT6, A0A8M6YYL8, E7F6T0, F1R2G7
OG0000470	Q6SA08, Q96PF2, Q96PN8, Q9BXA6, Q9BXA7	Q1LVI1
OG0000471	P29973, Q16280, Q16281	A0A8M2BDH8, E7FE78, Q0GFG2
OG0000472	P13796, P13797, Q14651	A0A8M9PWJ9, Q6DG81, Q6P698
OG0000473	Q9UKP6	A0A8M2BJE7, A0A8M9QMZ8, E7F7E1, F1QSR0, X1WBF1
OG0000474	P32418, P57103, Q9UPR5	A0A8M2B340, A0A8M3AIS0, Q32SG8
OG0000475	O00445, P21579, Q8N9I0	A0A8M3AU90, A3KQ92, Q5TZ27
OG0000476	O43497, O95180, Q9P0X4	A0A2R8Q1A5, A0A8M9Q5I3, A0A8M9QER1
OG0000477	Q5U5Q3, Q6ZN04, Q86XN8	A0A8M1RH44, A0A8M6YWI6, A2RRV6
OG0000478	H7BZ55, Q5TZA2, Q8IVE0, Q9BV73	E7F2T0, F1R371
OG0000479	P39086, Q13002, Q13003	A0A2R8QF68, A0A8M9P836, A0A8N7TB31
OG0000480	Q14689, Q9P265, Q9Y2E4	A0A8M3ANN8, A0A8M3AVP4, Q6NVJ5
OG0000481	A0A0C4DGP1, P0DMW3, P0DMW4, P0DMW5, Q96HG1	A0A0G2L765
OG0000482	A6NMD0, C9JQL5, P13164, Q01628, Q01629	A5WUL9
OG0000483	A0A590UK10, Q6ZSZ5, Q8N1W1	A0A8M3AXD6, A0A8M6YYE7, A0A8N7TD86
OG0000484	P23743, P49619, Q9Y6T7	A0A2R8Q6S0, A0A8M6Z984, A0A8M9P7J8
OG0000485	Q12950, Q3SYB3, Q5VV16, Q6VB84, Q8WXT5, Q9NU39	
OG0000486	P21145, Q13021	A2VD46, F1QHP6, Q567J3, Q66ID0
OG0000487	Q68DA7	A0A8M1QHL6, A0A8M2BKU0, A0A8M2BLU5, A0A8M9PS00, A0A8N7UUW0
OG0000488	Q3L8U1, Q9HCK8, Q9P2D1	A0A8M2BGA5, B0R0I6, F1QGL1
OG0000489	O60664, Q00G26, Q96Q06, Q99541	F1QGJ3, F1QWT0
OG0000490	O95466, Q8IVF7, Q96PY5	A0A8M6Z0B9, I3ITQ8, Q6NXC0
