Orthogroup	Human.UniProt.renamed	Zebrafish.UniProt.renamed
OG0017742		A0A8M9PY78
OG0017743		A0A8M9Q1Y5
OG0017744		B3DLK3
OG0017745		E7F0K3
OG0017746		E7FFN6
OG0017747		F6P2X6
OG0017748		G1FKB6
OG0017749		Q4V8V7
OG0017750		Q6IQP3
OG0017751		Q6PFI9
OG0017752		Q6PH56
OG0017753		Q6PHJ8
OG0017754		Q7ZUL4
OG0017755		R4GEC3
OG0017756		V5NF92
OG0017757		A0A140LFQ4
OG0017758		A0A286YBM7
OG0017759		A0A2R8QFB5
OG0017760		A0A2R8QSC8
OG0017761		A0A8M1PYY4
OG0017762		A0A8M1QKZ2
OG0017763		A0A8M2BFM6
OG0017764		A0A8M2BKB3
OG0017765		A0A8M6YUM3
OG0017766		A0A8M6Z2R2
OG0017767		B3DHG9
OG0017768		E7FDZ7
OG0017769		F1QG30
OG0017770		Q08C90
OG0017771		Q4KMC8
OG0017772		Q568M7
OG0017773		Q5K373
OG0017774		Q5U3T3
OG0017775		Q7ZWD1
OG0017776		Q9DDE4
OG0017777		X1WFG5
OG0017778		A0A8M1RMA3
OG0017779		A0A8M2BAL0
OG0017780		A0A8M6YWD8
OG0017781		A0A8M9P9N8
OG0017782		A0A8M9PI36
OG0017783		A0A8M9PQ05
OG0017784		A0A8M9PUZ0
OG0017785		A0A8M9PWY6
OG0017786		E7FDH8
OG0017787		E9QH97
OG0017788		F1Q5I4
OG0017789		F1QZV4
OG0017790		F1R6I1
OG0017791		F6NWN8
OG0017792		H9A0J9
OG0017793		Q568R0
OG0017794		Q58E00
OG0017795		Q5SP96
OG0017796		Q6DBX8
OG0017797		Q6PBT8
OG0017798		Q802X6
OG0017799		Q8JH55
OG0017800		A0A0R4IFY5
OG0017801		A0A8M1RET3
OG0017802		A0A8M3AGX4
OG0017803		A0A8M3AJK5
OG0017804		A0A8M9P3K0
OG0017805		A0A8M9P5U9
OG0017806		A0A8M9PUN0
OG0017807		A0A8M9QG47
OG0017808		A0A8M9QI29
OG0017809		A3KNP0
OG0017810		A9C4A5
OG0017811		E7FA53
OG0017812		F1QDA6
OG0017813		G8XQM4
OG0017814		M1ZML1
OG0017815		Q1LXK1
OG0017816		Q6NY81
OG0017817		Q8AW35
OG0017818		A0A0R4IEE5
OG0017819		A0A0R4IEG0
OG0017820		A0A0R4IMF6
OG0017821		A0A2R9YJL7
OG0017822		A0A8M3B8Y7
OG0017823		A0A8M6YXM6
OG0017824		A0A8M9P6B2
OG0017825		A0A8M9PBQ3
OG0017826		A0A8M9PJM5
OG0017827		A0A8M9PRF5
OG0017828		A0A8M9PTW5
OG0017829		A0A8M9PW06
OG0017830		A0A8M9QB02
OG0017831		A8WHV4
OG0017832		B3DK24
OG0017833		E7EYT5
OG0017834		E7F082
OG0017835		E7F9D1
OG0017836		Q1LWL1
OG0017837		Q5BJC0
OG0017838		Q5U3I8
OG0017839		Q6PC13
OG0017840		Q7ZVW9
OG0017841		Q8QFU2
OG0017842		X1WDH8
OG0017843		A0A2R8QPC3
OG0017844		A0A8M1P4P5
OG0017845		A0A8M1Q7E4
OG0017846		A0A8M2BFC2
OG0017847		A0A8M2BHX1
OG0017848		A0A8M3ALC1
OG0017849		A0A8M9NZW7
OG0017850		A0A8M9PND8
OG0017851		A0A8M9Q6Y9
OG0017852		A0A8M9QBM6
OG0017853		A0PAS6
OG0017854		F1QCU7
OG0017855		F2Z4R0
OG0017856		I3IT54
OG0017857		Q1LWJ7
OG0017858		Q58EP8
OG0017859		Q5RIN3
OG0017860		Q6P972
OG0017861		Q7SXL4
OG0017862		Q7ZTT9
OG0017863		Q7ZW82
OG0017864		Q8JFT6
OG0017865		Q8QFX4
OG0017866		U3JAM0
OG0017867		A0A0R4ITH7
OG0017868		A0A1D5NSP6
OG0017869		A0A8M1NS15
OG0017870		A0A8M1REM5
OG0017871		A0A8M2BHX9
OG0017872		A0A8M6Z154
OG0017873		A0A8M9P9G0
OG0017874		A0A8M9PKN3
OG0017875		A0A8M9PM31
OG0017876		A0A8M9PNF1
OG0017877		A0A8M9PV52
OG0017878		A0A8M9QFI7
OG0017879		A7IT78
OG0017880		A8IYK2
OG0017881		D0EXE4
OG0017882		F1RDW2
OG0017883		Q5BLF7
OG0017884		Q7T2K9
OG0017885		Q8JID2
OG0017886		A0A8M1PAA2
OG0017887		A0A8M1RSR2
OG0017888		A0A8M2B974
OG0017889		A0A8M3BBM3
OG0017890		A0A8M3BBT3
OG0017891		A0A8M9Q5G7
OG0017892		F1QLA7
OG0017893		F1RCY2
OG0017894		F6P7Z9
OG0017895		Q1L8L1
OG0017896		Q4KMD4
OG0017897		Q5BLA8
OG0017898		Q5U3F7
OG0017899		Q6NY31
OG0017900		Q6PBN3
OG0017901		Q8JGR3
OG0017902		X1WD58
OG0017903		A0A0R4I9G1
OG0017904		A0A0R4IRB0
OG0017905		A0A0R4IRB9
OG0017906		A0A8M1RM35
OG0017907		A0A8M1RTH6
OG0017908		A0A8M2B1V7
OG0017909		A0A8M2BDH1
OG0017910		A0A8M2BIW5
OG0017911		A0A8M3ANC2
OG0017912		A0A8M6Z131
OG0017913		A0A8M9P9T2
OG0017914		A0A8M9PJD2
OG0017915		A2RRV5
OG0017916		A4QNX6
OG0017917		E7EXH3
OG0017918		Q08CQ0
OG0017919		Q29RD8
OG0017920		Q8JH78
OG0017921		A0A0R4IEH4
OG0017922		A0A2R8Q9P1
OG0017923		A0A8M1N598
OG0017924		A0A8M1Q266
OG0017925		A0A8M1RFG0
OG0017926		A0A8M1RIM4
OG0017927		A0A8M1RJ41
OG0017928		A0A8M2BBQ2
OG0017929		A0A8M3AQF7
OG0017930		A0A8M9PIT7
OG0017931		A0A8M9PNC7
OG0017932		A0A8M9QGJ1
OG0017933		A1BPR0
OG0017934		A4IG33
OG0017935		A8DZH4
OG0017936		B0R174
OG0017937		B8JME6
OG0017938		E7F244
OG0017939		E9QDB7
OG0017940		Q0D289
OG0017941		Q1MTK1
OG0017942		Q3Y6S4
OG0017943		Q5U3R3
OG0017944		Q6IQV5
OG0017945		Q6NWF0
OG0017946		Q75S22
OG0017947		A0A2R8QQP8
OG0017948		A0A8M1NB85
OG0017949		A0A8M1P1N5
OG0017950		A0A8M1Q6U7
OG0017951		A0A8M1RHL4
OG0017952		A0A8M9PYB6
OG0017953		A0AUP8
OG0017954		A4IG55
OG0017955		B7TWR3
OG0017956		D2K293
OG0017957		E7F4Y8
OG0017958		E7FB16
OG0017959		O93409
OG0017960		Q29YB3
OG0017961		Q5XJU2
OG0017962		Q8AWY2
OG0017963		Q9DEC0
OG0017964		Q9PWL6
OG0017965		A0A0R4IDV7
OG0017966		A0A8M2B428
OG0017967		A0A8M2BJF9
OG0017968		A0A8M2BK00
OG0017969		A0A8M3AND6
OG0017970		A1L1M2
OG0017971		A6H8R5
OG0017972		B7ZD40
OG0017973		E7F5L4
OG0017974		E7F6I3
OG0017975		F1QV81
OG0017976		F1RCR5
OG0017977		Q05AN1
OG0017978		Q29RE8
OG0017979		Q6DH84
OG0017980		Q6NY44
OG0017981		Q7ZUI8
OG0017982		Q7ZVI6
OG0017983		Q9YGT5
OG0017984		A0A0R4IEV6
OG0017985		A0A0R4IYL2
OG0017986		A0A0R4IZG6
OG0017987		A0A2R8RNG4
OG0017988		A0A8M1QQZ4
OG0017989		A0A8M1RM83
OG0017990		A0A8M2BDC5
OG0017991		A0A8M3AQT9
OG0017992		A0A8M3ASJ4
OG0017993		A0A8M9PLJ9
OG0017994		A0A8M9Q303
OG0017995		A0A8M9Q8M7
OG0017996		A0A8M9QHD7
OG0017997		A5PN19
OG0017998		A6N6X0
OG0017999		F1Q5H3
OG0018000		F1Q9S0
OG0018001		P61516
OG0018002		Q1RM92
OG0018003		Q569P4
OG0018004		Q7ZWD8
OG0018005		A0A0R4IND3
OG0018006		A0A8M1RTB6
OG0018007		A0A8M3AQ10
OG0018008		A0A8M3AXB0
OG0018009		A0A8M3B2Z1
OG0018010		A0A8M3B802
OG0018011		A0A8M9PY73
OG0018012		A2CE93
OG0018013		A2VCZ5
OG0018014		A9JRP8
OG0018015		E7F1X5
OG0018016		E7F4Z9
OG0018017		F1R808
OG0018018		Q6DC79
OG0018019		Q6DI23
OG0018020		Q7ZU89
OG0018021		Q802X5
OG0018022		Q90Z08
OG0018023		A0A0R4IMM1
OG0018024		A0A0R4IZL6
OG0018025		A0A8M1P669
OG0018026		A0A8M1QKF7
OG0018027		A9JRT4
OG0018028		E9QIZ1
OG0018029		F1QS46
OG0018030		F1RAS4
OG0018031		Q1LW92
OG0018032		Q5U3U7
OG0018033		Q5XJP0
OG0018034		Q7T394
OG0018035		Q7T3F3
OG0018036		A0A8M2B8S5
OG0018037		A0A8M6YV57
OG0018038		A0A8M9PQL0
OG0018039		A0A8M9PSH3
OG0018040		A0A8M9PT83
OG0018041		A0A8N7UUM9
OG0018042		A1L1M3
OG0018043		A4QNW4
OG0018044		E7FBC0
OG0018045		F1QCE8
OG0018046		Q0GKC7
OG0018047		Q0P446
OG0018048		Q5QNN6
OG0018049		Q5XIY6
OG0018050		Q66IC3
OG0018051		Q6P024
OG0018052		Q7T2C5
OG0018053		Q90XR2
OG0018054		Q9IAR4
OG0018055		A0A8M1RFR7
OG0018056		A0A8M3AGU5
OG0018057		A0A8M3AR02
OG0018058		A0A8M6Z642
OG0018059		A0A8M9PIG2
OG0018060		A9ULR9
OG0018061		B3DJB7
OG0018062		M5AN99
OG0018063		Q567W0
OG0018064		Q6TNT8
OG0018065		Q7ZW09
OG0018066		Q803U6
OG0018067		A0A0R4IVM1
OG0018068		A0A8M2B8C7
OG0018069		A0A8M6YUK5
OG0018070		A0A8M6Z182
OG0018071		A0A8M9QFP9
OG0018072		A0A8N7UV31
OG0018073		B0S5T4
OG0018074		E7F6M4
OG0018075		Q502K9
OG0018076		Q5U3S9
OG0018077		Q6DGB0
OG0018078		Q801W1
OG0018079		Q9DF41
OG0018080		A0A2R8RVE2
OG0018081		A0A8M1P8T9
OG0018082		A0A8M3BDT3
OG0018083		A2CE76
OG0018084		B1WB53
OG0018085		B3DH92
OG0018086		B3DIM4
OG0018087		E7F6M9
OG0018088		E7FBD9
OG0018089		E7FDX5
OG0018090		E9QFN3
OG0018091		F1QMI7
OG0018092		Q32LX0
OG0018093		Q68FN5
OG0018094		Q6P0D0
OG0018095		Q6PBU4
OG0018096		Q7SYB3
OG0018097		Q803H5
OG0018098		Q90VY7
OG0018099		A0A0R4IYD3
OG0018100		A0A8M1NSZ0
OG0018101		A0A8M1Q7N7
OG0018102		A0A8M2B4G0
OG0018103		A0A8M3AZI9
OG0018104		A0A8M6YXH5
OG0018105		A0A8M9PD90
OG0018106		A0A8M9PGZ7
OG0018107		A0A8M9Q3T7
OG0018108		A0A8M9Q865
OG0018109		A0A8N7TEA8
OG0018110		B8JLM0
OG0018111		E7EXM1
OG0018112		F1R0S3
OG0018113		F1R2X7
OG0018114		F1R6S8
OG0018115		O93369
OG0018116		Q6DGK2
OG0018117		Q6DHM9
OG0018118		S6B1G5
OG0018119		A0A286Y8Z4
OG0018120		A0A8M3AVJ5
OG0018121		A0A8M3BCA8
OG0018122		A0A8M6Z1D1
OG0018123		A0A8M6Z265
OG0018124		A0A8M9PCW9
OG0018125		A0A8M9PYZ8
OG0018126		A0A8M9Q2T2
OG0018127		A1L1T1
OG0018128		A2BFP6
OG0018129		A2RUZ0
OG0018130		A3KPR9
OG0018131		A4QN91
OG0018132		Q08CD8
OG0018133		Q6NV12
OG0018134		X1WDS4
OG0018135		A0A8M1RSH0
OG0018136		A0A8M2B5B0
OG0018137		A0A8M2BKQ4
OG0018138		A0A8M2BLD7
OG0018139		A0A8M3AUX4
OG0018140		A0A8M3AXU8
OG0018141		A0A8M3B546
OG0018142		A0A8M6Z510
OG0018143		A0A8M6Z959
OG0018144		A0A8M9Q810
OG0018145		A0A8M9QCP8
OG0018146		A0A8N7TD42
OG0018147		A0A8N7UUW6
OG0018148		A1L1U2
OG0018149		A7E2I2
OG0018150		A9XP99
OG0018151		B0R125
OG0018152		B3DGQ8
OG0018153		E7FBD4
OG0018154		F1RDT4
OG0018155		Q1LW95
OG0018156		Q4V9C0
OG0018157		Q567N4
OG0018158		Q5BJA8
OG0018159		Q7T2C1
OG0018160		Q7ZUP4
OG0018161		X1WBY3
OG0018162		A0A8M1RLA9
OG0018163		A0A8M3AVT3
OG0018164		A0A8M9PJQ9
OG0018165		A0A8M9PY25
OG0018166		A0A8M9Q4W6
OG0018167		A0A8N7UR89
OG0018168		A0A8N7UUS4
OG0018169		A4FVJ5
OG0018170		B3DFV6
OG0018171		E7F9J1
OG0018172		F1Q5B7
OG0018173		F1QZM4
OG0018174		F1R508
OG0018175		Q504A2
OG0018176		Q6DBS5
OG0018177		Q6NWI0
OG0018178		Q6PHD8
OG0018179		A0A0R4IKE0
OG0018180		A0A8M1PSW8
OG0018181		A0A8M1PVE0
OG0018182		A0A8M1RLH0
OG0018183		A0A8M1RT66
OG0018184		A0A8M3B1J8
OG0018185		A0A8M6Z0Y1
OG0018186		A0A8M9P5P1
OG0018187		A0A8M9PLK7
OG0018188		A0A8M9PLT0
OG0018189		A0A8M9PTZ0
OG0018190		A0A8M9PXE8
OG0018191		A0A8M9PZ17
OG0018192		A0A8M9Q9X1
OG0018193		A0A8M9QEE6
OG0018194		A2BEN9
OG0018195		A4QNT5
OG0018196		E7F048
OG0018197		E7F867
OG0018198		E9QCC4
OG0018199		E9QCQ6
OG0018200		F1QAU0
OG0018201		F1R2R7
OG0018202		Q29RB9
OG0018203		Q803U3
OG0018204		A0A8M1PZT6
OG0018205		A0A8M2BG05
OG0018206		A0A8M2BH88
OG0018207		A0A8M6Z2N7
OG0018208		A0A8M9QLE4
OG0018209		A0A8N7UUM3
OG0018210		A0JME7
OG0018211		A5PLC8
OG0018212		E3W6T6
OG0018213		E7F1C5
OG0018214		E7FAF7
OG0018215		E7FCW9
OG0018216		F1Q5H1
OG0018217		Q5RGP5
OG0018218		Q6DHP9
OG0018219		Q6P016
OG0018220		Q7SZQ4
OG0018221		Q8QG63
OG0018222		A0A8M1PZH2
OG0018223		A0A8M1Q6Z6
OG0018224		A0A8M1RN59
OG0018225		A0A8M2B8H5
OG0018226		A0A8M2BFQ9
OG0018227		A0A8M3AT72
OG0018228		A0A8M6Z2L0
OG0018229		A0A8M9PFK0
OG0018230		A0A8M9PVW4
OG0018231		A0A8M9QBL9
OG0018232		A1XQY1
OG0018233		F1QLZ5
OG0018234		F1QPU7
OG0018235		Q08BZ3
OG0018236		Q4VBV2
OG0018237		Q6PC55
OG0018238		Q90270
OG0018239		A0A8M3BDK8
OG0018240		A0A8M9Q1G3
OG0018241		A0A8M9QHI9
OG0018242		A8WGQ1
OG0018243		B0UXI4
OG0018244		B8A5M1
OG0018245		E7F4M8
OG0018246		F1QE73
OG0018247		F1QL71
OG0018248		F1QTL1
OG0018249		Q4V9E0
OG0018250		Q503F4
OG0018251		Q7ZUR4
OG0018252		A0A8M1P2L1
OG0018253		A0A8M2B2E6
OG0018254		A0A8M2B9C8
OG0018255		A0A8M2BFS8
OG0018256		A0A8M3APH7
OG0018257		A0A8M3B172
OG0018258		A0A8M6YSR5
OG0018259		A0A8M6Z7R2
OG0018260		A0A8M9PG69
OG0018261		A0A8M9PSA0
OG0018262		B3DGU8
OG0018263		E7FGL9
OG0018264		F1QPB6
OG0018265		F1QWK4
OG0018266		Q6DG41
OG0018267		Q6NZV4
OG0018268		A0A0S2I7K2
OG0018269		A0A8M3ATS1
OG0018270		A0A8M3AU98
OG0018271		A0A8M3B3X1
OG0018272		A0A8M9PFB6
OG0018273		A0A8M9PPS1
OG0018274		A0A8M9PUV1
OG0018275		A0JPF3
OG0018276		B3DKN2
OG0018277		B8JLJ3
OG0018278		D2D0C0
OG0018279		F1Q6U7
OG0018280		F1R4M9
OG0018281		F1REL9
OG0018282		Q5U3G9
OG0018283		Q6DHS4
OG0018284		Q6IQE6
OG0018285		Q7T286
OG0018286		A0A0G2KH34
OG0018287		A0A0G2L1H1
OG0018288		A0A0G2LAK5
OG0018289		A0A8M1QUN4
OG0018290		A0A8M2BF48
OG0018291		A0A8M2BKP6
OG0018292		A0A8M3AY64
OG0018293		A0A8M6Z5G1
OG0018294		A0A8M9P7Q1
OG0018295		A0A8M9PGN6
OG0018296		A0A8M9QLS4
OG0018297		A5PLA4
OG0018298		B3DJX7
OG0018299		E7F1C0
OG0018300		E7FCR4
OG0018301		F1QBM2
OG0018302		Q566E7
OG0018303		Q568K0
OG0018304		Q5U3W7
OG0018305		Q5VSC8
OG0018306		Q7SXZ4
OG0018307		Q7ZVC4
OG0018308		Q9W6H5
OG0018309		U3JAG2
OG0018310		A0A8M1RSG2
OG0018311		A0A8M3AIR2
OG0018312		A0A8M3APH6
OG0018313		A0A8M9P1K6
OG0018314		A0A8M9Q1B7
OG0018315		A0A8M9Q802
OG0018316		A0A8M9QKE4
OG0018317		A0A8N7UVA8
OG0018318		B0S789
OG0018319		F1QMD5
OG0018320		Q1L8Q9
OG0018321		Q5RGY9
OG0018322		Q6P6E8
OG0018323		A0A8M1N6N6
OG0018324		A0A8M1Q152
OG0018325		A0A8M1RHR1
OG0018326		A0A8M2B825
OG0018327		A0A8M3AHT8
OG0018328		A0A8M3AQ39
OG0018329		A0A8M3AVS8
OG0018330		A0A8M9P1A6
OG0018331		A0A8M9P999
OG0018332		A0A8M9PU93
OG0018333		A0A8M9QL43
OG0018334		Q1LYD7
OG0018335		Q6DH40
OG0018336		A0A8M1RMQ6
OG0018337		A0A8M2B5S9
OG0018338		A0A8M3AJY0
OG0018339		A0A8M3ATN1
OG0018340		A0A8M3B055
OG0018341		A0A8M3B716
OG0018342		A0A8M6YTR5
OG0018343		A0A8M6YYI9
OG0018344		A0A8M9PKE6
OG0018345		A0A8N7UVV0
OG0018346		E7FFQ7
OG0018347		F1Q4Y6
OG0018348		F1QSP4
OG0018349		Q7T337
OG0018350		Q7ZTT0
OG0018351		Q90267
OG0018352		Q9DDL2
OG0018353		X1WE57
OG0018354		A0A8M1RNV4
OG0018355		A0A8M2B9Y5
OG0018356		A0A8M2BHB1
OG0018357		A0A8M3APN2
OG0018358		A0A8M3ARX7
OG0018359		A0A8M3AW15
OG0018360		A0A8M9P0C0
OG0018361		A0A8M9P7G5
OG0018362		A0A8M9Q9Z2
OG0018363		A0MGZ2
OG0018364		A3KP60
OG0018365		A7E2K0
OG0018366		B1WB52
OG0018367		E9QG27
OG0018368		F1QFB7
OG0018369		F1QXE8
OG0018370		F1R8W3
OG0018371		Q08BY9
OG0018372		Q29RF3
OG0018373		Q32PU2
OG0018374		Q4FZZ7
OG0018375		Q52W08
OG0018376		Q6JWV8
OG0018377		Q803Y0
OG0018378		A0A1L6UW65
OG0018379		A0A8M1QL66
OG0018380		A0A8M1RIN1
OG0018381		A0A8M1RN50
OG0018382		A0A8M2BKD3
OG0018383		A0A8M3B9V2
OG0018384		A0A8M9PUA9
OG0018385		E7F290
OG0018386		E7F8K8
OG0018387		F1Q5F4
OG0018388		F1R2V2
OG0018389		I3IRX3
OG0018390		Q1ECU4
OG0018391		Q6PC54
OG0018392		Q7T356
OG0018393		Q7ZT82
OG0018394		A0A8M1PSH7
OG0018395		A0A8M2BEZ8
OG0018396		A0A8M3AW05
OG0018397		A0A8M3B1I2
OG0018398		A0A8M3B267
OG0018399		A0A8M3BCT6
OG0018400		A0PJS9
OG0018401		A5PMC2
OG0018402		A9JTI3
OG0018403		C4WYH6
OG0018404		E7F9D9
OG0018405		E9QDL8
OG0018406		F1Q528
OG0018407		Q08BF4
OG0018408		Q1LV65
OG0018409		Q561U1
OG0018410		Q7T3F6
OG0018411		A0A8M1RLI7
OG0018412		A0A8M2B478
OG0018413		A0A8M2BLX2
OG0018414		A0A8M3B0B7
OG0018415		A0A8M6YUF9
OG0018416		A0A8M6Z305
OG0018417		A0A8M9PSQ7
OG0018418		A0A8M9Q4T9
OG0018419		A0A8M9QFA7
OG0018420		A0A8M9QIA6
OG0018421		A3KQ87
OG0018422		A6YIE1
OG0018423		E7F372
OG0018424		Q0P4E3
OG0018425		Q58EI3
OG0018426		Q5PR95
OG0018427		Q9DEE7
OG0018428		Q9DFI0
OG0018429		A0A0R4ID09
OG0018430		A0A0R4IJ50
OG0018431		A0A0R4IL08
OG0018432		A0A8M1NL34
OG0018433		A0A8M2B4C7
OG0018434		A0A8M3AJN6
OG0018435		A0A8M3AP76
OG0018436		A0A8M3AQ17
OG0018437		A0A8M9QL88
OG0018438		A1L2C4
OG0018439		A7MBV0
OG0018440		A7YT71
OG0018441		B0UYP0
OG0018442		E7FA22
OG0018443		E7FDD7
OG0018444		E9QJQ5
OG0018445		F1QTD7
OG0018446		F1R7A8
OG0018447		F1R9N7
OG0018448		G2ZGB0
OG0018449		Q4V9H8
OG0018450		Q503E6
OG0018451		Q6P0W1
OG0018452		Q7SXG6
OG0018453		A0A0G2KIS6
OG0018454		A0A8M2B2I8
OG0018455		A0A8M2B317
OG0018456		A0A8M3APY5
OG0018457		A0A8M6YU57
OG0018458		A0A8M6Z352
OG0018459		A0A8M9Q0S9
OG0018460		A0A8N7TDM0
OG0018461		A1XQX2
OG0018462		C4IXV6
OG0018463		E7F9P7
OG0018464		Q502C9
OG0018465		Q6P100
OG0018466		A0A0R4IAC3
OG0018467		A0A8M1QUZ6
OG0018468		A0A8M6Z2R1
OG0018469		A0A8M9PBP0
OG0018470		A0A8M9PHM7
OG0018471		A0A8M9PHN1
OG0018472		A0A8M9PMI3
OG0018473		A0A8M9Q9E7
OG0018474		A7YT47
OG0018475		B5KH12
OG0018476		E7F8N2
OG0018477		E7FDS8
OG0018478		F1QZV9
OG0018479		F1RBH2
OG0018480		Q4KMH7
OG0018481		Q4KMJ9
OG0018482		Q6DGX5
OG0018483		Q7ZUW4
OG0018484		Q9PTQ8
OG0018485		A0A2R8QE16
OG0018486		A0A8M1RDD4
OG0018487		A0A8M1RR18
OG0018488		A0A8M2BK24
OG0018489		A0A8M3APG7
OG0018490		A0A8M3B4V4
OG0018491		A0A8M9P6W4
OG0018492		A0A8M9PVQ6
OG0018493		A0A8M9Q118
OG0018494		A0JMM8
OG0018495		A2ATX7
OG0018496		B0S730
OG0018497		E7F1G8
OG0018498		F1Q636
OG0018499		Q0P3X9
OG0018500		Q4V9F4
OG0018501		Q5K548
OG0018502		Q6DI42
OG0018503		Q7SY53
OG0018504		Q8AWD1
OG0018505		X1WBB9
OG0018506		X1WH50
OG0018507		A0A2R8QTN3
OG0018508		A0A8M1Q744
OG0018509		A0A8M2BLS8
OG0018510		A0A8M3AJ03
OG0018511		A0A8M3AP39
OG0018512		A0A8M6Z5M7
OG0018513		A0A8M9PVI9
OG0018514		A0A8M9Q6W2
OG0018515		A0A8M9QKE5
OG0018516		A0A8N7UTC3
OG0018517		B0S6Q0
OG0018518		E7EXM3
OG0018519		F1QWB4
OG0018520		Q58ER0
OG0018521		Q5XIY2
OG0018522		Q6DKF6
OG0018523		Q90YL4
OG0018524		Q9W6A8
OG0018525		A0A0R4IPF7
OG0018526		A0A8M2BKF1
OG0018527		A0A8M3ATP1
OG0018528		A0A8M3B5J7
OG0018529		A0A8M6YZS3
OG0018530		A0A8M9PEG7
OG0018531		A0A8M9PGZ4
OG0018532		A0A8M9Q7X7
OG0018533		A0A8N7TB78
OG0018534		A0A8N7UVS1
OG0018535		A1L1R4
OG0018536		A2BF65
OG0018537		A9ZPF1
OG0018538		E7FAM3
OG0018539		F1RCT7
OG0018540		Q0D250
OG0018541		Q32PU4
OG0018542		Q6DGD4
OG0018543		Q6NUW5
OG0018544		X1WC58
OG0018545		A0A0G2L866
OG0018546		A0A0R4IDJ7
OG0018547		A0A8M1PGA4
OG0018548		A0A8M1QVE3
OG0018549		A0A8M1RKG2
OG0018550		A0A8M1RN63
OG0018551		A0A8M2B3X3
OG0018552		A0A8M2B7W9
OG0018553		A0A8M3AHR8
OG0018554		A0A8M6YTA3
OG0018555		A0A8M9PF27
OG0018556		A0A8M9PN76
OG0018557		A0A8M9PTI3
OG0018558		A3KP86
OG0018559		C0L3D6
OG0018560		F1QRT4
OG0018561		Q0P430
OG0018562		Q6DGD3
OG0018563		Q6P967
OG0018564		Q7T313
OG0018565		X1WI05
OG0018566		A0A2R8RN68
OG0018567		A0A8M1RMU9
OG0018568		A0A8M3AXG7
OG0018569		A0A8M9PN12
OG0018570		A0A8M9PQP2
OG0018571		A0A8M9Q3U9
OG0018572		A0A8N7T724
OG0018573		A3KP93
OG0018574		A4JYJ8
OG0018575		A4JYK0
OG0018576		B3DI29
OG0018577		E7F368
OG0018578		E7FGF1
OG0018579		E9QFU4
OG0018580		F1QHU6
OG0018581		F1QMZ5
OG0018582		F1QQZ8
OG0018583		Q4V8W6
OG0018584		Q5QNN2
OG0018585		Q5RH76
OG0018586		Q68EH3
OG0018587		Q6R5L3
OG0018588		Q6TLE6
OG0018589		Q803F7
OG0018590		Q8AV79
OG0018591		Q90XR0
OG0018592		A0A0R4ILY5
OG0018593		A0A8M1PUH5
OG0018594		A0A8M1RKD6
OG0018595		A0A8M1RKR9
OG0018596		A0A8M1RMT9
OG0018597		A0A8M9P0L8
OG0018598		A5PF48
OG0018599		A8E4T0
OG0018600		B0UXR9
OG0018601		B8YI05
OG0018602		Q6PH18
OG0018603		Q708S6
OG0018604		Q8UWM2
OG0018605		A0A8M1RP53
OG0018606		A0A8M9P7C6
OG0018607		A0A8M9PAS8
OG0018608		A0A8M9Q563
OG0018609		A8KB65
OG0018610		B0S594
OG0018611		D1MIA3
OG0018612		E7F020
OG0018613		E7F2Q4
OG0018614		E7F8B1
OG0018615		E7FD05
OG0018616		F6NXI0
OG0018617		Q4QRD9
OG0018618		Q642J1
OG0018619		Q6DHQ0
OG0018620		Q6NY42
OG0018621		Q6U1J7
OG0018622		Q7SYD3
OG0018623		Q803H4
OG0018624		Q9DDS8
OG0018625		A0A286YBD3
OG0018626		A0A2R8QGQ2
OG0018627		A0A8M1REM0
OG0018628		A0A8M1RNE5
OG0018629		A0A8M2B1M9
OG0018630		A0A8M2BJ70
OG0018631		A0A8M2BKQ0
OG0018632		A0A8M2BLB6
OG0018633		A0A8M3B847
OG0018634		A0A8M9PE56
OG0018635		A0A8M9PEJ8
OG0018636		A0A8M9Q2I8
OG0018637		A0A8M9Q3V3
OG0018638		A0A8N7T6I8
OG0018639		A1L264
OG0018640		Q08C37
OG0018641		Q1LYL8
OG0018642		A0A8M2BJB0
OG0018643		A0A8M3AV69
OG0018644		A0A8M6Z223
OG0018645		A0A8M9PTX1
OG0018646		A0A8M9PWD1
OG0018647		A0A8N7T6X5
OG0018648		A0A8N7UTE7
OG0018649		A2BF98
OG0018650		B0V0F6
OG0018651		F1R8C3
OG0018652		Q1RLT0
OG0018653		Q285P3
OG0018654		Q5RIH2
OG0018655		Q6DBZ4
OG0018656		Q6PBX6
OG0018657		Q7SYE9
OG0018658		Q8JIV1
OG0018659		A0A0R4ICZ4
OG0018660		A0A8M1RHB0
OG0018661		A0A8M2BDD5
OG0018662		A0A8M2BKL3
OG0018663		A0A8M6YU15
OG0018664		A0A8M6YV49
OG0018665		A0A8M9PVS0
OG0018666		B0S509
OG0018667		D2KMS9
OG0018668		Q49HN0
OG0018669		Q6DH91
OG0018670		Q6NTE5
OG0018671		Q6PBN4
OG0018672		Q6PEI3
OG0018673		A0A0G2LAV7
OG0018674		A0A2R8Q6R8
OG0018675		A0A8M2B5F1
OG0018676		A0A8M6YUR5
OG0018677		A0A8M6Z1G9
OG0018678		A0A8M6Z285
OG0018679		A0A8M6Z7E1
OG0018680		A0A8M9NYU6
OG0018681		A0A8M9PVN7
OG0018682		A1L1T9
